"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","CURRITUCK","053","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","153.7",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","EDGECOMBE","065","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,900",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","EDGECOMBE","065","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","128.9",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","GATES","073","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,900",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","GATES","073","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","158.5",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","HALIFAX","083","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,500",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","HALIFAX","083","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","126.2",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","HERTFORD","091","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,900",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","HERTFORD","091","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","147.4",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","MARTIN","117","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,060",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","MARTIN","117","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","113.1",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","NORTHAMPTON","131","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,700",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","NORTHAMPTON","131","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","129.8",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,740",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","146",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","PASQUOTANK","139","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","25,200",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","PASQUOTANK","139","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","174",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","PERQUIMANS","143","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","14,200",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","PERQUIMANS","143","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","151.1",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","TYRRELL","177","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","25,400",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","TYRRELL","177","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","143",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","WASHINGTON","187","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","27,000",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","WASHINGTON","187","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","165.5",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","CALDWELL","027","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","CALDWELL","027","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","145",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,800",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","144",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","SURRY","171","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,000",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","SURRY","171","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","151.6",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","YADKIN","197","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,200",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","YADKIN","197","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","119.2",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","GUILFORD","081","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,200",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","GUILFORD","081","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","78.1",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","ORANGE","135","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,200",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","ORANGE","135","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","97.7",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,800",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","87.7",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","PERSON","145","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,300",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","PERSON","145","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","107",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","ROCKINGHAM","157","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","ROCKINGHAM","157","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","95",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","BLADEN","017","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","21,200",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","BLADEN","017","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","112.1",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","BRUNSWICK","019","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,800",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","BRUNSWICK","019","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","107.6",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","COLUMBUS","047","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","29,400",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","COLUMBUS","047","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","121.4",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","CUMBERLAND","051","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,700",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","CUMBERLAND","051","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","DUPLIN","061","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","37,100",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","DUPLIN","061","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","131.9",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","HOKE","093","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,800",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","HOKE","093","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","116.4",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","ONSLOW","133","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,000",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","ONSLOW","133","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","130.6",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","102,100",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","118.9",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","SCOTLAND","165","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,900",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","SCOTLAND","165","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","110.8",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","ANSON","007","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,800",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","ANSON","007","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","123",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","CABARRUS","025","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,300",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","CABARRUS","025","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","137",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","CLEVELAND","045","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,750",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","CLEVELAND","045","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","107.6",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","LINCOLN","109","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,300",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","LINCOLN","109","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","113.8",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","MOORE","125","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,280",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","MOORE","125","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","78.3",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,270",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","105.3",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","STANLY","167","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","12,300",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","STANLY","167","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","131.7",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","UNION","179","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","32,000",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","UNION","179","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","134.8",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","BUNCOMBE","021","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","150",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","BUNCOMBE","021","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","170",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","BURKE","023","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,100",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","BURKE","023","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","100.5",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","CHEROKEE","039","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","570",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","CHEROKEE","039","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","210.2",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","HENDERSON","089","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,900",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","HENDERSON","089","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","168.4",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","MACON","113","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","470",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","MACON","113","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","167.9",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","MCDOWELL","111","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","400",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","MCDOWELL","111","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","111.5",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,470",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","133.6",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","RUTHERFORD","161","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","440",""
"SURVEY","2014","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","RUTHERFORD","161","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","103.6",""
